NodeId;X;Y;Z;TagId;Range;TimeStamp
p1;0;4.0;0;D62A;3.12;1693535874453407161
p3;2.0;8.0;0;D62A;7.03;1693535766637287960
p2;4.0;4.0;0;D62A;4.15;1693543122012846407
p1;0;4.0;0;D62A;3.15;1693535874552784828
p3;2.0;8.0;0;D62A;7.00;1693535766737106756
p2;4.0;4.0;0;D62A;4.23;1693543122112384018
p1;0;4.0;0;D62A;3.17;1693535874652616994
p3;2.0;8.0;0;D62A;6.96;1693535766836676182
p2;4.0;4.0;0;D62A;4.19;1693543122212607018
p1;0;4.0;0;D62A;3.09;1693535874753199272
p3;2.0;8.0;0;D62A;6.96;1693535766937011756
p2;4.0;4.0;0;D62A;4.15;1693543122312485463
p1;0;4.0;0;D62A;3.10;1693535874853499642
p3;2.0;8.0;0;D62A;6.98;1693535767036943144
p2;4.0;4.0;0;D62A;4.16;1693543122413035315
p1;0;4.0;0;D62A;3.13;1693535874952766883
p3;2.0;8.0;0;D62A;6.97;1693535767136850330
p2;4.0;4.0;0;D62A;4.15;1693543122512539111
p1;0;4.0;0;D62A;3.17;1693535875052970383
p3;2.0;8.0;0;D62A;6.99;1693535767236827811
p2;4.0;4.0;0;D62A;4.18;1693543122612769592
p1;0;4.0;0;D62A;3.16;1693535875153251124
p3;2.0;8.0;0;D62A;6.99;1693535767336752218
p2;4.0;4.0;0;D62A;4.18;1693543122712445166
p1;0;4.0;0;D62A;3.13;1693535875252561846
p3;2.0;8.0;0;D62A;6.97;1693535767436735589
p2;4.0;4.0;0;D62A;4.16;1693543122812979759
p1;0;4.0;0;D62A;3.17;1693535875353436087
p3;2.0;8.0;0;D62A;6.98;1693535767536678163
p2;4.0;4.0;0;D62A;4.12;1693543122912528518
p1;0;4.0;0;D62A;3.16;1693535875453100772
p3;2.0;8.0;0;D62A;6.96;1693535767636722755
p2;4.0;4.0;0;D62A;4.16;1693543123013114444
p1;0;4.0;0;D62A;3.12;1693535875553426809
p3;2.0;8.0;0;D62A;7.02;1693535767736306292
p2;4.0;4.0;0;D62A;4.17;1693543123112607444
p1;0;4.0;0;D62A;3.15;1693535875652343475
p3;2.0;8.0;0;D62A;6.99;1693535767836609163
p2;4.0;4.0;0;D62A;4.20;1693543123213106166
p1;0;4.0;0;D62A;3.12;1693535875752872864
p3;2.0;8.0;0;D62A;6.96;1693535767936579940
p2;4.0;4.0;0;D62A;4.18;1693543123312675407
p1;0;4.0;0;D62A;3.09;1693535875853141253
p3;2.0;8.0;0;D62A;7.00;1693535768036585440
p2;4.0;4.0;0;D62A;4.19;1693543123413228999
p1;0;4.0;0;D62A;3.13;1693535875953440808
p3;2.0;8.0;0;D62A;6.96;1693535768136541736
p2;4.0;4.0;0;D62A;4.19;1693543123512685962
p1;0;4.0;0;D62A;3.13;1693535876052704697
p3;2.0;8.0;0;D62A;7.00;1693535768236473496
p2;4.0;4.0;0;D62A;4.20;1693543123612194814
p1;0;4.0;0;D62A;3.10;1693535876152917049
p3;2.0;8.0;0;D62A;6.98;1693535768336423255
p2;4.0;4.0;0;D62A;4.20;1693543123712678703
p3;2.0;8.0;0;D62A;6.99;1693535768437371347
p1;0;4.0;0;D62A;3.16;1693535876253210919
p2;4.0;4.0;0;D62A;4.17;1693543123812205832
p1;0;4.0;0;D62A;3.16;1693535876353452234
p3;2.0;8.0;0;D62A;6.96;1693535768536349662
p2;4.0;4.0;0;D62A;4.18;1693543123912708962
p1;0;4.0;0;D62A;3.14;1693535876452732771
p3;2.0;8.0;0;D62A;6.97;1693535768636743866
p2;4.0;4.0;0;D62A;4.16;1693543124012240777
p1;0;4.0;0;D62A;3.08;1693535876552747141
p3;2.0;8.0;0;D62A;6.97;1693535768737408292
p2;4.0;4.0;0;D62A;4.18;1693543124112810128
p1;0;4.0;0;D62A;3.12;1693535876653266382
p3;2.0;8.0;0;D62A;6.98;1693535768836889236
p2;4.0;4.0;0;D62A;4.17;1693543124212276721
p1;0;4.0;0;D62A;3.13;1693535876753565234
p3;2.0;8.0;0;D62A;7.03;1693535768937250866
p2;4.0;4.0;0;D62A;4.18;1693543124312764702
p1;0;4.0;0;D62A;3.14;1693535876852814975
p3;2.0;8.0;0;D62A;6.98;1693535769037226828
p2;4.0;4.0;0;D62A;4.23;1693543124412245999
p1;0;4.0;0;D62A;3.08;1693535876953059937
p3;2.0;8.0;0;D62A;6.99;1693535769137158995
p2;4.0;4.0;0;D62A;4.15;1693543124512828165
p1;0;4.0;0;D62A;3.09;1693535877053340678
p3;2.0;8.0;0;D62A;7.00;1693535769237115106
p2;4.0;4.0;0;D62A;4.16;1693543124612251295
p1;0;4.0;0;D62A;3.11;1693535877152604030
p3;2.0;8.0;0;D62A;6.99;1693535769337007143
p2;4.0;4.0;0;D62A;4.16;1693543124712607424
p1;0;4.0;0;D62A;3.13;1693535877252948511
p3;2.0;8.0;0;D62A;6.96;1693535769436945754
p2;4.0;4.0;0;D62A;4.19;1693543124812423183
p1;0;4.0;0;D62A;3.11;1693535877353136641
p3;2.0;8.0;0;D62A;7.04;1693535769536935550
p2;4.0;4.0;0;D62A;4.17;1693543124913116906
p1;0;4.0;0;D62A;3.12;1693535877453383919
p3;2.0;8.0;0;D62A;6.96;1693535769637017050
p2;4.0;4.0;0;D62A;4.16;1693543125012400776
p1;0;4.0;0;D62A;3.15;1693535877552719382
p3;2.0;8.0;0;D62A;6.97;1693535769736494235
p2;4.0;4.0;0;D62A;4.17;1693543125112927757
p1;0;4.0;0;D62A;3.16;1693535877652570918
p3;2.0;8.0;0;D62A;6.95;1693535769836492309
p2;4.0;4.0;0;D62A;4.13;1693543125212474887
p1;0;4.0;0;D62A;3.11;1693535877753166141
p3;2.0;8.0;0;D62A;6.94;1693535769936748717
p2;4.0;4.0;0;D62A;4.16;1693543125312993905
p1;0;4.0;0;D62A;3.11;1693535877853466215
p3;2.0;8.0;0;D62A;6.95;1693535770036702365
p2;4.0;4.0;0;D62A;4.13;1693543125412452905
p1;0;4.0;0;D62A;3.16;1693535877952707641
p3;2.0;8.0;0;D62A;6.98;1693535770136666717
p2;4.0;4.0;0;D62A;4.16;1693543125512999979
p1;0;4.0;0;D62A;3.13;1693535878052955622
p3;2.0;8.0;0;D62A;6.98;1693535770236672439
p2;4.0;4.0;0;D62A;4.16;1693543125612667016
p1;0;4.0;0;D62A;3.11;1693535878153259863
p3;2.0;8.0;0;D62A;6.98;1693535770336584568
p2;4.0;4.0;0;D62A;4.18;1693543125713040072
p1;0;4.0;0;D62A;3.12;1693535878253458011
p3;2.0;8.0;0;D62A;6.95;1693535770436513846
p2;4.0;4.0;0;D62A;4.16;1693543125812496998
p1;0;4.0;0;D62A;3.14;1693535878352763548
p3;2.0;8.0;0;D62A;6.95;1693535770536487513
p2;4.0;4.0;0;D62A;4.17;1693543125913012942
p1;0;4.0;0;D62A;3.14;1693535878453033122
p3;2.0;8.0;0;D62A;6.96;1693535770636508920
p2;4.0;4.0;0;D62A;4.11;1693543126012592220
p1;0;4.0;0;D62A;3.12;1693535878553400399
p3;2.0;8.0;0;D62A;6.95;1693535770736155272
p2;4.0;4.0;0;D62A;4.22;1693543126113103646
p1;0;4.0;0;D62A;3.14;1693535878653223751
p3;2.0;8.0;0;D62A;7.00;1693535770836438661
p2;4.0;4.0;0;D62A;4.18;1693543126212522109
p1;0;4.0;0;D62A;3.11;1693535878752869714
p3;2.0;8.0;0;D62A;7.02;1693535770936408846
p2;4.0;4.0;0;D62A;4.19;1693543126313094220
p1;0;4.0;0;D62A;3.11;1693535878853088307
p3;2.0;8.0;0;D62A;7.02;1693535771037343790
p2;4.0;4.0;0;D62A;4.19;1693543126412746664
p1;0;4.0;0;D62A;3.14;1693535878953373770
p3;2.0;8.0;0;D62A;7.03;1693535771137327161
p2;4.0;4.0;0;D62A;4.20;1693543126513221034
p1;0;4.0;0;D62A;3.17;1693535879052678232
p3;2.0;8.0;0;D62A;6.97;1693535771237317068
p2;4.0;4.0;0;D62A;4.20;1693543126612719479
p1;0;4.0;0;D62A;3.11;1693535879152869177
p3;2.0;8.0;0;D62A;7.02;1693535771337244883
p2;4.0;4.0;0;D62A;4.22;1693543126712240071
p1;0;4.0;0;D62A;3.13;1693535879253166418
p3;2.0;8.0;0;D62A;6.98;1693535771437184253
p2;4.0;4.0;0;D62A;4.18;1693543126812730053
p1;0;4.0;0;D62A;3.11;1693535879353385177
p3;2.0;8.0;0;D62A;6.98;1693535771537131957
p2;4.0;4.0;0;D62A;4.19;1693543126912385238
p1;0;4.0;0;D62A;3.13;1693535879452650251
p3;2.0;8.0;0;D62A;6.97;1693535771637131716
p2;4.0;4.0;0;D62A;4.20;1693543127012890645
p1;0;4.0;0;D62A;3.14;1693535879552667880
p3;2.0;8.0;0;D62A;7.00;1693535771737138882
p2;4.0;4.0;0;D62A;4.16;1693543127112226312
p1;0;4.0;0;D62A;3.13;1693535879652827140
p3;2.0;8.0;0;D62A;7.02;1693535771836633938
p2;4.0;4.0;0;D62A;4.15;1693543127212801404
p1;0;4.0;0;D62A;3.13;1693535879753462362
p3;2.0;8.0;0;D62A;6.99;1693535771936961956
p2;4.0;4.0;0;D62A;4.16;1693543127312287089
p1;0;4.0;0;D62A;3.11;1693535879852735658
p3;2.0;8.0;0;D62A;7.03;1693535772036916660
p2;4.0;4.0;0;D62A;4.19;1693543127412757478
p1;0;4.0;0;D62A;3.15;1693535879952958436
p3;2.0;8.0;0;D62A;7.03;1693535772136871493
p2;4.0;4.0;0;D62A;4.17;1693543127512409182
p3;2.0;8.0;0;D62A;6.99;1693535772236899901
p1;0;4.0;0;D62A;3.16;1693535880053270973
p2;4.0;4.0;0;D62A;4.15;1693543127612932126
p1;0;4.0;0;D62A;3.10;1693535880153468695
p3;2.0;8.0;0;D62A;6.97;1693535772336784049
p2;4.0;4.0;0;D62A;4.16;1693543127712316922
p1;0;4.0;0;D62A;3.11;1693535880252749047
p3;2.0;8.0;0;D62A;6.94;1693535772436702512
p2;4.0;4.0;0;D62A;4.18;1693543127812906422
p1;0;4.0;0;D62A;3.14;1693535880353064898
p3;2.0;8.0;0;D62A;7.00;1693535772536694123
p2;4.0;4.0;0;D62A;4.17;1693543127912408404
p1;0;4.0;0;D62A;3.13;1693535880453310695
p3;2.0;8.0;0;D62A;6.97;1693535772636698086
p2;4.0;4.0;0;D62A;4.20;1693543128012993552
p1;0;4.0;0;D62A;3.11;1693535880553826454
p3;2.0;8.0;0;D62A;6.95;1693535772736694919
p2;4.0;4.0;0;D62A;4.16;1693543128112416052
p1;0;4.0;0;D62A;3.11;1693535880652458380
p3;2.0;8.0;0;D62A;7.02;1693535772836245326
p2;4.0;4.0;0;D62A;4.17;1693543128212922904
p1;0;4.0;0;D62A;3.14;1693535880753191806
p3;2.0;8.0;0;D62A;6.96;1693535772936510641
p2;4.0;4.0;0;D62A;4.16;1693543128312494681
p1;0;4.0;0;D62A;3.12;1693535880853444750
p3;2.0;8.0;0;D62A;6.93;1693535773036486733
p2;4.0;4.0;0;D62A;4.20;1693543128413001292
p1;0;4.0;0;D62A;3.14;1693535880952723454
p3;2.0;8.0;0;D62A;6.95;1693535773136455493
p2;4.0;4.0;0;D62A;4.18;1693543128512314311
p1;0;4.0;0;D62A;3.15;1693535881052940324
p3;2.0;8.0;0;D62A;7.00;1693535773236427715
p2;4.0;4.0;0;D62A;4.15;1693543128612893144
p1;0;4.0;0;D62A;3.15;1693535881152747916
p3;2.0;8.0;0;D62A;6.95;1693535773337313752
p2;4.0;4.0;0;D62A;4.14;1693543128712462385
p1;0;4.0;0;D62A;3.13;1693535881253405213
p3;2.0;8.0;0;D62A;7.01;1693535773437377567
p2;4.0;4.0;0;D62A;4.20;1693543128812958329
p1;0;4.0;0;D62A;3.15;1693535881352662842
p3;2.0;8.0;0;D62A;6.99;1693535773537207104
p2;4.0;4.0;0;D62A;4.16;1693543128912408848
p1;0;4.0;0;D62A;3.16;1693535881453016694
p3;2.0;8.0;0;D62A;6.96;1693535773638215603
p2;4.0;4.0;0;D62A;4.20;1693543129012946551
p1;0;4.0;0;D62A;3.14;1693535881553315157
p3;2.0;8.0;0;D62A;6.97;1693535773737558678
p2;4.0;4.0;0;D62A;4.17;1693543129112565773
p1;0;4.0;0;D62A;3.10;1693535881653142379
p3;2.0;8.0;0;D62A;6.96;1693535773837492344
p2;4.0;4.0;0;D62A;4.16;1693543129213099829
p1;0;4.0;0;D62A;3.11;1693535881752739860
p3;2.0;8.0;0;D62A;6.98;1693535773937936881
p2;4.0;4.0;0;D62A;4.22;1693543129312513107
p1;0;4.0;0;D62A;3.11;1693535881852609231
p3;2.0;8.0;0;D62A;7.02;1693535774037862492
p2;4.0;4.0;0;D62A;4.14;1693543129413074829
p1;0;4.0;0;D62A;3.13;1693535881953236897
p3;2.0;8.0;0;D62A;6.97;1693535774137834381
p2;4.0;4.0;0;D62A;4.15;1693543129512585810
p1;0;4.0;0;D62A;3.15;1693535882053580768
p3;2.0;8.0;0;D62A;6.96;1693535774237794103
p2;4.0;4.0;0;D62A;4.16;1693543129613100755
p1;0;4.0;0;D62A;3.14;1693535882152758582
p3;2.0;8.0;0;D62A;6.99;1693535774337787881
p2;4.0;4.0;0;D62A;4.16;1693543129712577329
p1;0;4.0;0;D62A;3.12;1693535882253010656
p3;2.0;8.0;0;D62A;7.02;1693535774437054714
p2;4.0;4.0;0;D62A;4.16;1693543129813139477
p1;0;4.0;0;D62A;3.12;1693535882353222545
p3;2.0;8.0;0;D62A;7.02;1693535774536782621
p2;4.0;4.0;0;D62A;4.14;1693543129912646310
p1;0;4.0;0;D62A;3.13;1693535882453504545
p3;2.0;8.0;0;D62A;7.01;1693535774637991992
p2;4.0;4.0;0;D62A;4.17;1693543130013089106
p1;0;4.0;0;D62A;3.14;1693535882552913138
p3;2.0;8.0;0;D62A;6.98;1693535774736398288
p2;4.0;4.0;0;D62A;4.18;1693543130112582662
p1;0;4.0;0;D62A;3.12;1693535882652669082
p3;2.0;8.0;0;D62A;6.97;1693535774836641640
p2;4.0;4.0;0;D62A;4.17;1693543130213113902
p1;0;4.0;0;D62A;3.16;1693535882753308193
p3;2.0;8.0;0;D62A;6.99;1693535774936603843
p2;4.0;4.0;0;D62A;4.16;1693543130312717699
p1;0;4.0;0;D62A;3.15;1693535882853551064
p3;2.0;8.0;0;D62A;6.97;1693535775036685047
p2;4.0;4.0;0;D62A;4.17;1693543130413300162
p1;0;4.0;0;D62A;3.11;1693535882952791730
p3;2.0;8.0;0;D62A;6.95;1693535775136500825
p2;4.0;4.0;0;D62A;4.19;1693543130512643458
p1;0;4.0;0;D62A;3.13;1693535883053072860
p3;2.0;8.0;0;D62A;7.01;1693535775236464454
p2;4.0;4.0;0;D62A;4.16;1693543130613393124
p1;0;4.0;0;D62A;3.11;1693535883153294971
p3;2.0;8.0;0;D62A;6.98;1693535775336408677
p2;4.0;4.0;0;D62A;4.16;1693543130712231717
p1;0;4.0;0;D62A;3.13;1693535883253561971
p3;2.0;8.0;0;D62A;7.00;1693535775437406047
p2;4.0;4.0;0;D62A;4.22;1693543130813148272
p1;0;4.0;0;D62A;3.13;1693535883352801360
p3;2.0;8.0;0;D62A;7.00;1693535775537441343
p2;4.0;4.0;0;D62A;4.16;1693543130912725050
p1;0;4.0;0;D62A;3.13;1693535883453030563
p3;2.0;8.0;0;D62A;7.00;1693535775637772843
p2;4.0;4.0;0;D62A;4.22;1693543131012257680
p1;0;4.0;0;D62A;3.11;1693535883553115174
p3;2.0;8.0;0;D62A;6.98;1693535775737222973
p2;4.0;4.0;0;D62A;4.14;1693543131112851124
p1;0;4.0;0;D62A;3.11;1693535883653624526
p3;2.0;8.0;0;D62A;6.94;1693535775837215602
p2;4.0;4.0;0;D62A;4.16;1693543131212261531
p1;0;4.0;0;D62A;3.12;1693535883753026841
p3;2.0;8.0;0;D62A;7.00;1693535775937970972
p2;4.0;4.0;0;D62A;4.18;1693543131312459143
p1;0;4.0;0;D62A;3.12;1693535883853235489
p3;2.0;8.0;0;D62A;6.97;1693535776037177935
p2;4.0;4.0;0;D62A;4.17;1693543131412319642
p1;0;4.0;0;D62A;3.15;1693535883953357526
p3;2.0;8.0;0;D62A;7.00;1693535776137169083
p2;4.0;4.0;0;D62A;4.19;1693543131512874439
p1;0;4.0;0;D62A;3.13;1693535884053623470
p3;2.0;8.0;0;D62A;6.97;1693535776236679935
p2;4.0;4.0;0;D62A;4.16;1693543131612281272
p1;0;4.0;0;D62A;3.12;1693535884152996248
p3;2.0;8.0;0;D62A;7.01;1693535776337009250
p2;4.0;4.0;0;D62A;4.16;1693543131712560124
p1;0;4.0;0;D62A;3.13;1693535884253152748
p3;2.0;8.0;0;D62A;6.98;1693535776436973046
p2;4.0;4.0;0;D62A;4.16;1693543131812384105
p1;0;4.0;0;D62A;3.12;1693535884353456840
p3;2.0;8.0;0;D62A;7.00;1693535776536922472
p2;4.0;4.0;0;D62A;4.21;1693543131912596790
p1;0;4.0;0;D62A;3.14;1693535884453625285
p3;2.0;8.0;0;D62A;7.01;1693535776638087028
p2;4.0;4.0;0;D62A;4.16;1693543132012310716
p1;0;4.0;0;D62A;3.12;1693535884553135359
p3;2.0;8.0;0;D62A;7.05;1693535776736914120
p2;4.0;4.0;0;D62A;4.16;1693543132112604716
p1;0;4.0;0;D62A;3.13;1693535884652620322
p3;2.0;8.0;0;D62A;6.97;1693535776837179509
p2;4.0;4.0;0;D62A;4.17;1693543132213194253
p1;0;4.0;0;D62A;3.11;1693535884753496748
p3;2.0;8.0;0;D62A;7.03;1693535776936746268
p2;4.0;4.0;0;D62A;4.16;1693543132313006346
p1;0;4.0;0;D62A;3.13;1693535884853738025
p3;2.0;8.0;0;D62A;7.05;1693535777037682842
p2;4.0;4.0;0;D62A;4.16;1693543132412420216
p1;0;4.0;0;D62A;3.17;1693535884953091655
p3;2.0;8.0;0;D62A;6.97;1693535777136675953
p2;4.0;4.0;0;D62A;4.16;1693543132512671605
p1;0;4.0;0;D62A;3.16;1693535885053317692
p3;2.0;8.0;0;D62A;6.94;1693535777236624861
p2;4.0;4.0;0;D62A;4.17;1693543132612371883
p1;0;4.0;0;D62A;3.13;1693535885153479136
p3;2.0;8.0;0;D62A;6.96;1693535777336571398
p2;4.0;4.0;0;D62A;4.14;1693543132712748253
p1;0;4.0;0;D62A;3.11;1693535885253677266
p3;2.0;8.0;0;D62A;7.00;1693535777436535898
p2;4.0;4.0;0;D62A;4.18;1693543132812299975
p1;0;4.0;0;D62A;3.17;1693535885353909803
p3;2.0;8.0;0;D62A;6.96;1693535777536493620
p2;4.0;4.0;0;D62A;4.14;1693543132912787586
p1;0;4.0;0;D62A;3.11;1693535885453254581
p3;2.0;8.0;0;D62A;6.99;1693535777637012490
p2;4.0;4.0;0;D62A;4.13;1693543133012672197
p1;0;4.0;0;D62A;3.10;1693535885553545080
p3;2.0;8.0;0;D62A;6.94;1693535777737016045
p2;4.0;4.0;0;D62A;4.20;1693543133112848104
p1;0;4.0;0;D62A;3.12;1693535885653362340
p3;2.0;8.0;0;D62A;6.94;1693535777837339471
p2;4.0;4.0;0;D62A;4.18;1693543133212311660
p1;0;4.0;0;D62A;3.10;1693535885753071469
p3;2.0;8.0;0;D62A;6.91;1693535777937353286
p2;4.0;4.0;0;D62A;4.14;1693543133313141345
p1;0;4.0;0;D62A;3.11;1693535885853202488
p3;2.0;8.0;0;D62A;7.00;1693535778037251712
p2;4.0;4.0;0;D62A;4.15;1693543133412461271
p1;0;4.0;0;D62A;3.11;1693535885953495914
p3;2.0;8.0;0;D62A;6.98;1693535778137272027
p2;4.0;4.0;0;D62A;4.14;1693543133512400086
p1;0;4.0;0;D62A;3.16;1693535886052744154
p3;2.0;8.0;0;D62A;6.98;1693535778236893638
p2;4.0;4.0;0;D62A;4.19;1693543133612755882
p1;0;4.0;0;D62A;3.09;1693535886152956617
p3;2.0;8.0;0;D62A;6.95;1693535778337199545
p2;4.0;4.0;0;D62A;4.19;1693543133712294919
p1;0;4.0;0;D62A;3.10;1693535886253253969
p3;2.0;8.0;0;D62A;7.05;1693535778436721138
p2;4.0;4.0;0;D62A;4.13;1693543133812829289
p1;0;4.0;0;D62A;3.11;1693535886353496432
p3;2.0;8.0;0;D62A;6.98;1693535778536761786
p2;4.0;4.0;0;D62A;4.19;1693543133912451937
p1;0;4.0;0;D62A;3.15;1693535886452799469
p3;2.0;8.0;0;D62A;6.95;1693535778636902841
p2;4.0;4.0;0;D62A;4.17;1693543134012564067
p1;0;4.0;0;D62A;3.11;1693535886553183635
p3;2.0;8.0;0;D62A;6.97;1693535778737502582
p2;4.0;4.0;0;D62A;4.18;1693543134112487437
p1;0;4.0;0;D62A;3.15;1693535886652928524
p3;2.0;8.0;0;D62A;6.99;1693535778837868249
p2;4.0;4.0;0;D62A;4.15;1693543134212917493
p1;0;4.0;0;D62A;3.14;1693535886753580450
p3;2.0;8.0;0;D62A;6.99;1693535778937437934
p2;4.0;4.0;0;D62A;4.16;1693543134312461178
p1;0;4.0;0;D62A;3.10;1693535886852826598
p3;2.0;8.0;0;D62A;6.97;1693535779037778767
p2;4.0;4.0;0;D62A;4.17;1693543134412992381
p1;0;4.0;0;D62A;3.14;1693535886953042450
p3;2.0;8.0;0;D62A;6.98;1693535779137764971
p2;4.0;4.0;0;D62A;4.17;1693543134512462530
p1;0;4.0;0;D62A;3.11;1693535887053298765
p3;2.0;8.0;0;D62A;6.96;1693535779237759341
p2;4.0;4.0;0;D62A;4.14;1693543134612921992
p1;0;4.0;0;D62A;3.09;1693535887153503561
p3;2.0;8.0;0;D62A;6.98;1693535779337748100
p2;4.0;4.0;0;D62A;4.14;1693543134712590103
p1;0;4.0;0;D62A;3.13;1693535887252809728
p3;2.0;8.0;0;D62A;6.99;1693535779437654007
p2;4.0;4.0;0;D62A;4.15;1693543134812957085
p1;0;4.0;0;D62A;3.15;1693535887353123468
p3;2.0;8.0;0;D62A;7.04;1693535779537197322
p2;4.0;4.0;0;D62A;4.16;1693543134912592566
p1;0;4.0;0;D62A;3.14;1693535887453390302
p3;2.0;8.0;0;D62A;6.99;1693535779637402859
p2;4.0;4.0;0;D62A;4.16;1693543135012823992
p1;0;4.0;0;D62A;3.16;1693535887553356376
p3;2.0;8.0;0;D62A;6.98;1693535779737659304
p2;4.0;4.0;0;D62A;4.15;1693543135112418900
p1;0;4.0;0;D62A;3.14;1693535887652650227
p3;2.0;8.0;0;D62A;7.02;1693535779837188766
p2;4.0;4.0;0;D62A;4.18;1693543135213124955
p1;0;4.0;0;D62A;3.11;1693535887753132912
p3;2.0;8.0;0;D62A;7.03;1693535779937415674
p2;4.0;4.0;0;D62A;4.13;1693543135312577899
p1;0;4.0;0;D62A;3.12;1693535887853448431
p3;2.0;8.0;0;D62A;7.01;1693535780037352081
p2;4.0;4.0;0;D62A;4.15;1693543135413081492
p1;0;4.0;0;D62A;3.13;1693535887953630061
p3;2.0;8.0;0;D62A;7.02;1693535780137413785
p2;4.0;4.0;0;D62A;4.18;1693543135512597399
p1;0;4.0;0;D62A;3.14;1693535888052938597
p3;2.0;8.0;0;D62A;6.95;1693535780237210970
p2;4.0;4.0;0;D62A;4.17;1693543135613139270
p1;0;4.0;0;D62A;3.08;1693535888153151301
p3;2.0;8.0;0;D62A;7.03;1693535780337192488
p2;4.0;4.0;0;D62A;4.14;1693543135712689084
p1;0;4.0;0;D62A;3.11;1693535888253413968
p3;2.0;8.0;0;D62A;6.97;1693535780437138803
p2;4.0;4.0;0;D62A;4.17;1693543135813199029
p1;0;4.0;0;D62A;3.10;1693535888353640894
p3;2.0;8.0;0;D62A;7.03;1693535780537150729
p2;4.0;4.0;0;D62A;4.17;1693543135912716066
p1;0;4.0;0;D62A;3.10;1693535888452874690
p3;2.0;8.0;0;D62A;7.01;1693535780637999062
p2;4.0;4.0;0;D62A;4.17;1693543136012378769
p1;0;4.0;0;D62A;3.10;1693535888553222949
p3;2.0;8.0;0;D62A;7.00;1693535780737225710
p2;4.0;4.0;0;D62A;4.20;1693543136112522269
p1;0;4.0;0;D62A;3.13;1693535888653043134
p3;2.0;8.0;0;D62A;7.00;1693535780836321062
p2;4.0;4.0;0;D62A;4.16;1693543136212400288
